ImagePath,Right Upper-0,Left Upper-1,Left Lower-2,Right Lower-3,Labels
images/21bdddd5-1010_468.jpg,0,0,0,1,"[0, 0, 0, 1]"
images/a36317ec-1010_469.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/985a816b-1010_470.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/8b072526-1010_471.jpg,1,1,0,1,"[1, 1, 0, 1]"
images/7671af77-1010_472.jpg,0,0,1,0,"[0, 0, 1, 0]"
images/96b10c62-1010_473.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/bfcacc53-1010_474.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/b12fa70a-1010_475.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/253617bf-1010_476.jpg,1,1,0,0,"[1, 1, 0, 0]"
images/830d44fd-1010_477.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/674c258a-1010_478.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/b85ccddc-1010_479.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/703acfd1-1010_480.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/c70bcc1c-1010_481.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/9901c16e-1010_482.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/5f7b5aa0-1010_483.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/47879326-1010_484.jpg,1,1,0,1,"[1, 1, 0, 1]"
images/1f67f32d-1010_485.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/140d9df8-1010_486.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/bb932b9a-1010_487.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/113dff75-1010_488.jpg,0,0,1,0,"[0, 0, 1, 0]"
images/9248979a-1010_489.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/0f391c3f-1010_490.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/1b3abe52-1010_491.jpg,1,0,1,0,"[1, 0, 1, 0]"
images/57cb287c-1010_492.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/5c515072-1010_493.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/44663954-1010_494.jpg,1,1,0,1,"[1, 1, 0, 1]"
images/6a248112-1010_495.jpg,0,0,0,1,"[0, 0, 0, 1]"
images/08cc01be-1010_496.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/1ee908be-1010_497.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/4c92f5e5-1010_498.jpg,0,0,0,1,"[0, 0, 0, 1]"
images/0ae74219-1010_585.jpg,0,0,0,1,"[0, 0, 0, 1]"
images/9ba9df0e-1010_586.jpg,0,1,1,1,"[0, 1, 1, 1]"
images/63c545f1-1010_587.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/8dfdd392-1010_588.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/3029341d-1010_589.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/9abaecbc-1010_590.jpg,1,1,0,0,"[1, 1, 0, 0]"
images/087970ac-1010_591.jpg,0,1,1,1,"[0, 1, 1, 1]"
images/73f4a35e-1010_592.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/5335bb03-1010_593.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/3851fe12-1010_594.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/d0f6eb1a-1010_595.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/a8b781de-1010_596.jpg,1,1,0,1,"[1, 1, 0, 1]"
images/e0454bb1-1010_597.jpg,0,0,0,1,"[0, 0, 0, 1]"
images/765be83b-1010_598.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/561def29-1010_599.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/55d4ffeb-1010_600.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/dc83cfd1-1010_501.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/a232d851-1010_502.jpg,0,1,1,1,"[0, 1, 1, 1]"
images/d62f42ae-1010_503.jpg,0,0,1,0,"[0, 0, 1, 0]"
images/f88e8e4e-1010_504.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/ec2cf5f7-1010_505.jpg,1,1,0,0,"[1, 1, 0, 0]"
images/68b68608-1010_506.jpg,1,0,1,1,"[1, 0, 1, 1]"
images/d742e3c9-1010_507.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/1800e6c3-1010_508.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/cb70db43-1010_509.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/c9fb6899-1010_510.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/91458195-1010_511.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/074d575d-1010_512.jpg,1,1,0,1,"[1, 1, 0, 1]"
images/12414d0e-1010_513.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/ae10b456-1010_514.jpg,1,1,0,1,"[1, 1, 0, 1]"
images/42dfcc11-1010_515.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/e121bb83-1010_516.jpg,1,1,0,0,"[1, 1, 0, 0]"
images/9682ea56-1010_517.jpg,0,0,0,1,"[0, 0, 0, 1]"
images/89f36d13-1010_518.jpg,0,1,1,0,"[0, 1, 1, 0]"
images/3e1c34c4-1010_519.jpg,0,1,1,0,"[0, 1, 1, 0]"
images/5ab0940f-1010_520.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/9cbf8a4c-1010_521.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/ed714feb-1010_522.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/21d33c58-1010_523.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/416398a9-1010_524.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/8f20b99a-1010_525.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/ed648512-1010_526.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/924c59a0-1010_527.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/edd82fae-1010_528.jpg,0,0,1,0,"[0, 0, 1, 0]"
images/eae08807-1010_529.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/efb723e1-1010_530.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/804c3380-1010_531.jpg,1,0,0,0,"[1, 0, 0, 0]"
images/2904e19c-1010_532.jpg,1,0,0,0,"[1, 0, 0, 0]"
images/289ca9d7-1010_533.jpg,1,0,0,0,"[1, 0, 0, 0]"
images/a54979e6-1010_534.jpg,1,0,1,1,"[1, 0, 1, 1]"
images/33c471dd-1010_535.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/6422672b-1010_536.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/a4559bfe-1010_537.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/e944b6c1-1010_538.jpg,1,1,0,0,"[1, 1, 0, 0]"
images/e40b6fe4-1010_539.jpg,1,1,0,1,"[1, 1, 0, 1]"
images/4d89d32a-1010_540.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/38aa2cc1-1010_541.jpg,1,1,0,0,"[1, 1, 0, 0]"
images/354528c4-1010_542.jpg,1,1,0,0,"[1, 1, 0, 0]"
images/33384a88-1010_543.jpg,1,1,0,0,"[1, 1, 0, 0]"
images/eaac01be-1010_544.jpg,1,1,0,0,"[1, 1, 0, 0]"
images/e6b4929c-1010_545.jpg,1,1,0,0,"[1, 1, 0, 0]"
images/c464889a-1010_546.jpg,1,1,0,0,"[1, 1, 0, 0]"
images/9f3d379a-1010_547.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/45408c58-1010_548.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/6f6f46e0-1010_549.jpg,0,1,0,0,"[0, 1, 0, 0]"
images/ea8041aa-1010_550.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/9045481a-1010_551.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/fda0f24f-1010_552.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/19d0007f-1010_553.jpg,0,0,0,1,"[0, 0, 0, 1]"
images/e86622f9-1010_554.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/ab3bee60-1010_555.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/90a4a914-1010_556.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/9ea103d4-1010_557.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/00296bfc-1010_558.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/0868e6a7-1010_559.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/ff912de8-1010_560.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/db5ce845-1010_561.jpg,1,0,0,1,"[1, 0, 0, 1]"
images/75713871-1010_562.jpg,1,0,0,1,"[1, 0, 0, 1]"
images/fcbe382f-1010_563.jpg,0,0,1,0,"[0, 0, 1, 0]"
images/a372241b-1010_564.jpg,1,0,1,0,"[1, 0, 1, 0]"
images/0861e3d2-1010_565.jpg,1,0,0,1,"[1, 0, 0, 1]"
images/f1937eeb-1010_566.jpg,0,1,1,1,"[0, 1, 1, 1]"
images/21890f83-1010_567.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/3dac1a62-1010_568.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/8daa0ac2-1010_569.jpg,1,1,1,0,"[1, 1, 1, 0]"
images/dc2b9569-1010_570.jpg,0,0,0,1,"[0, 0, 0, 1]"
images/014a9caf-1010_571.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/e681d68a-1010_572.jpg,0,1,1,0,"[0, 1, 1, 0]"
images/d019846d-1010_573.jpg,0,1,1,0,"[0, 1, 1, 0]"
images/be2e3b23-1010_574.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/3d96cba2-1010_575.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/de8fd6bb-1010_576.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/d313b95e-1010_577.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/8bf5eed3-1010_578.jpg,1,1,0,0,"[1, 1, 0, 0]"
images/520e100e-1010_579.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/b6cbc156-1010_580.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/d909058a-1010_581.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/c8c77deb-1010_582.jpg,1,1,1,0,"[1, 1, 1, 0]"
images/75687a5c-1010_583.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/91d9d72e-1010_584.jpg,0,1,0,0,"[0, 1, 0, 0]"
images/09372f93-1010_700.jpg,1,1,1,0,"[1, 1, 1, 0]"
images/32c90faa-1010_601.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/15dcd963-1010_602.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/c64f7c07-1010_603.jpg,0,0,1,0,"[0, 0, 1, 0]"
images/7ae07ddf-1010_604.jpg,0,1,1,0,"[0, 1, 1, 0]"
images/4fd5a1dd-1010_605.jpg,1,0,0,0,"[1, 0, 0, 0]"
images/c8a1ebcc-1010_606.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/d513272e-1010_607.jpg,1,1,0,0,"[1, 1, 0, 0]"
images/2f4f6874-1010_608.jpg,1,0,1,1,"[1, 0, 1, 1]"
images/1cb32e4f-1010_609.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/4f2489e0-1010_610.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/2df45493-1010_611.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/cea86b37-1010_612.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/8bddf51f-1010_613.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/9a8230cd-1010_614.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/90131123-1010_615.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/aa658f82-1010_616.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/5d412699-1010_617.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/a3ec3990-1010_618.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/c22acee4-1010_619.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/fdc2e1f3-1010_620.jpg,1,0,0,1,"[1, 0, 0, 1]"
images/36ea9a4e-1010_621.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/ff6b203c-1010_622.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/aa5254d2-1010_623.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/efeddd32-1010_624.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/740734f6-1010_625.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/d42816de-1010_626.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/d6ea0b67-1010_627.jpg,1,0,0,0,"[1, 0, 0, 0]"
images/b72b9e16-1010_628.jpg,0,0,0,1,"[0, 0, 0, 1]"
images/dbeba220-1010_629.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/920e3053-1010_630.jpg,0,0,1,0,"[0, 0, 1, 0]"
images/22ed9a80-1010_631.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/f18316fb-1010_632.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/08b60a90-1010_633.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/85ab647f-1010_634.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/da438c15-1010_635.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/1c64db0c-1010_636.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/185d8e3c-1010_637.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/ac16e604-1010_638.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/660aadda-1010_639.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/d206affe-1010_640.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/2e4a10ee-1010_641.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/f2cc5b96-1010_642.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/30b229fe-1010_643.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/866b2dee-1010_644.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/bf3644ff-1010_645.jpg,0,0,1,0,"[0, 0, 1, 0]"
images/64c0d72f-1010_646.jpg,0,0,1,0,"[0, 0, 1, 0]"
images/864b8da2-1010_647.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/9359e6d9-1010_648.jpg,0,1,0,0,"[0, 1, 0, 0]"
images/7acc21eb-1010_649.jpg,1,1,0,1,"[1, 1, 0, 1]"
images/161f699e-1010_650.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/cf24873d-1010_651.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/fa680ce4-1010_652.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/2e991f6d-1010_653.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/335e602e-1010_654.jpg,1,0,0,0,"[1, 0, 0, 0]"
images/dc2267eb-1010_655.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/c3286a98-1010_656.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/d34444df-1010_657.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/10f500a4-1010_658.jpg,0,0,0,1,"[0, 0, 0, 1]"
images/1da09e57-1010_659.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/ccec8b5c-1010_660.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/4e3ce080-1010_661.jpg,0,0,0,1,"[0, 0, 0, 1]"
images/2f3007af-1010_662.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/442756cd-1010_663.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/19acc148-1010_664.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/298836f2-1010_665.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/03ae4ef6-1010_666.jpg,1,0,1,0,"[1, 0, 1, 0]"
images/2737bead-1010_667.jpg,0,1,1,1,"[0, 1, 1, 1]"
images/df2dc06e-1010_668.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/23f1f9c5-1010_669.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/eb11a317-1010_670.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/47a6da13-1010_671.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/afe1f619-1010_672.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/67b4289e-1010_673.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/ffb61653-1010_675.jpg,0,0,0,1,"[0, 0, 0, 1]"
images/c910a1fc-1010_676.jpg,1,0,1,1,"[1, 0, 1, 1]"
images/6e295248-1010_677.jpg,0,1,0,0,"[0, 1, 0, 0]"
images/7887af42-1010_678.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/67c3e59a-1010_679.jpg,1,0,0,0,"[1, 0, 0, 0]"
images/96de18d1-1010_680.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/f8f95b99-1010_681.jpg,0,1,1,1,"[0, 1, 1, 1]"
images/ad2b1a15-1010_682.jpg,0,1,1,1,"[0, 1, 1, 1]"
images/88e70be1-1010_683.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/7b81b67f-1010_684.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/c6bffb42-1010_685.jpg,1,1,0,0,"[1, 1, 0, 0]"
images/a57a0807-1010_686.jpg,1,1,0,0,"[1, 1, 0, 0]"
images/6e02e9c5-1010_687.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/142e60eb-1010_688.jpg,1,1,0,0,"[1, 1, 0, 0]"
images/07c84d21-1010_689.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/e5224818-1010_690.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/9b1e233a-1010_691.jpg,0,0,0,1,"[0, 0, 0, 1]"
images/9d4426db-1010_692.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/e778ba29-1010_693.jpg,0,0,1,0,"[0, 0, 1, 0]"
images/5776c585-1010_694.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/e511ce3f-1010_695.jpg,0,1,0,0,"[0, 1, 0, 0]"
images/ab333f91-1010_696.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/9cebbaab-1010_697.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/9702b0d1-1010_698.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/09d2adb8-1010_699.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/c191a10c-1010_796.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/bbaf03a5-1010_797.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/4081c74b-1010_798.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/7f1c208c-1010_799.jpg,1,1,0,0,"[1, 1, 0, 0]"
images/49006552-1010_800.jpg,0,1,0,1,"[0, 1, 0, 1]"
images/60fefcaa-1010_701.jpg,0,0,1,0,"[0, 0, 1, 0]"
images/d4a9dc00-1010_702.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/7ccdad1c-1010_703.jpg,1,0,0,0,"[1, 0, 0, 0]"
images/e55b1043-1010_704.jpg,0,1,0,0,"[0, 1, 0, 0]"
images/c00a45cc-1010_705.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/eb03629b-1010_706.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/f412708b-1010_707.jpg,0,0,0,1,"[0, 0, 0, 1]"
images/bbdfb956-1010_708.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/3251847b-1010_709.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/59290a63-1010_710.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/9c0e05a3-1010_711.jpg,1,0,0,1,"[1, 0, 0, 1]"
images/148ffeee-1010_712.jpg,1,0,0,1,"[1, 0, 0, 1]"
images/8a91acfb-1010_713.jpg,1,0,0,1,"[1, 0, 0, 1]"
images/71d0548d-1010_714.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/25d68eb1-1010_715.jpg,0,1,1,0,"[0, 1, 1, 0]"
images/419c52dd-1010_716.jpg,0,1,1,0,"[0, 1, 1, 0]"
images/4bd6730f-1010_717.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/c52362d5-1010_718.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/1eb15bec-1010_719.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/e9e057c6-1010_720.jpg,1,0,0,1,"[1, 0, 0, 1]"
images/be9913ce-1010_721.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/2766df25-1010_722.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/c814b18a-1010_723.jpg,1,0,1,1,"[1, 0, 1, 1]"
images/daf89fd9-1010_724.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/6c6c6aa2-1010_725.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/d394c3da-1010_726.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/fe56f1aa-1010_727.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/be09e896-1010_728.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/f1760d5c-1010_729.jpg,0,1,1,0,"[0, 1, 1, 0]"
images/9da9329c-1010_730.jpg,1,0,0,0,"[1, 0, 0, 0]"
images/3a49e8d9-1010_731.jpg,1,0,0,1,"[1, 0, 0, 1]"
images/ffd2e995-1010_732.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/32ff2809-1010_733.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/450bbbab-1010_734.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/ce454011-1010_735.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/83736be2-1010_736.jpg,1,1,1,0,"[1, 1, 1, 0]"
images/d72e2925-1010_737.jpg,1,1,1,0,"[1, 1, 1, 0]"
images/3e7a2915-1010_738.jpg,1,1,1,0,"[1, 1, 1, 0]"
images/05a0444b-1010_739.jpg,1,0,1,0,"[1, 0, 1, 0]"
images/96fc8555-1010_740.jpg,1,0,1,0,"[1, 0, 1, 0]"
images/e97c5f29-1010_741.jpg,1,1,0,1,"[1, 1, 0, 1]"
images/8982b563-1010_742.jpg,1,0,1,1,"[1, 0, 1, 1]"
images/d2baeacb-1010_743.jpg,1,1,1,0,"[1, 1, 1, 0]"
images/54b111b2-1010_744.jpg,1,1,1,0,"[1, 1, 1, 0]"
images/5ea92d7e-1010_745.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/70b85062-1010_746.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/dad8c6d2-1010_747.jpg,1,0,1,1,"[1, 0, 1, 1]"
images/97ba3217-1010_748.jpg,1,0,1,1,"[1, 0, 1, 1]"
images/49af1e9c-1010_749.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/d0365e69-1010_750.jpg,0,0,1,0,"[0, 0, 1, 0]"
images/c0291092-1010_751.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/61acbd4d-1010_752.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/f54f5f10-1010_753.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/ac5a864a-1010_754.jpg,0,1,1,0,"[0, 1, 1, 0]"
images/f9f0b842-1010_755.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/6d2c1775-1010_756.jpg,1,0,1,1,"[1, 0, 1, 1]"
images/5bdcd115-1010_757.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/70200c1d-1010_758.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/06c629e5-1010_759.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/036a5ca1-1010_760.jpg,1,1,0,1,"[1, 1, 0, 1]"
images/27525506-1010_761.jpg,1,1,1,0,"[1, 1, 1, 0]"
images/a3ed1b92-1010_762.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/34b5e917-1010_763.jpg,0,1,0,1,"[0, 1, 0, 1]"
images/8fa85234-1010_764.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/5f800676-1010_765.jpg,1,0,0,0,"[1, 0, 0, 0]"
images/2b9ab4dc-1010_766.jpg,1,0,0,1,"[1, 0, 0, 1]"
images/c8616e4a-1010_767.jpg,0,0,0,1,"[0, 0, 0, 1]"
images/6bdaeca1-1010_768.jpg,1,0,0,0,"[1, 0, 0, 0]"
images/aa64c87e-1010_769.jpg,1,0,0,0,"[1, 0, 0, 0]"
images/176b8e58-1010_770.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/a1913125-1010_771.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/d045aaac-1010_772.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/4611ede5-1010_773.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/29f1e62f-1010_774.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/0f734223-1010_775.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/438aaa64-1010_776.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/2a5d556d-1010_778.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/ab371e5c-1010_779.jpg,1,0,1,1,"[1, 0, 1, 1]"
images/3d4debd9-1010_780.jpg,0,1,0,0,"[0, 1, 0, 0]"
images/e4829301-1010_781.jpg,1,0,1,1,"[1, 0, 1, 1]"
images/cc6706c7-1010_782.jpg,1,1,0,1,"[1, 1, 0, 1]"
images/aa8a5194-1010_783.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/ff876835-1010_784.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/d57939ad-1010_785.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/dbdf172a-1010_786.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/4f1844e1-1010_787.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/e6e8b531-1010_788.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/6705fc83-1010_789.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/7a4fa7d9-1010_790.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/b534cc77-1010_791.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/0e7d5b6c-1010_792.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/02706f55-1010_793.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/03ffa119-1010_794.jpg,0,0,0,1,"[0, 0, 0, 1]"
images/d92d2c4a-1010_795.jpg,0,1,1,1,"[0, 1, 1, 1]"
images/25694d43-1010_896.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/c6eb610d-1010_897.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/267f9f76-1010_898.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/27de229c-1010_899.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/2ccacfcb-1010_900.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/a4a298b5-1010_801.jpg,0,1,0,0,"[0, 1, 0, 0]"
images/9a9b8749-1010_802.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/473ddf0e-1010_803.jpg,0,1,0,1,"[0, 1, 0, 1]"
images/7be49f5e-1010_804.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/acfd2e0b-1010_805.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/01fb8555-1010_806.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/430dbab8-1010_807.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/d2f4f2b9-1010_808.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/1ee78b16-1010_809.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/321dd8ff-1010_810.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/4a1a69c2-1010_811.jpg,0,1,0,0,"[0, 1, 0, 0]"
